SID,ISO_TIME,NATURE,LAT,LON,USA_WIND,year
1995236N10134,1995-08-25 15:00:00,TS,13.8,129.7,25.0,1995
1995236N10134,1995-08-25 18:00:00,TS,14.2,129.3,30.0,1995
1995236N10134,1995-08-25 21:00:00,TS,14.5,128.9,33.0,1995
1995236N10134,1995-08-26 00:00:00,TS,14.8,128.5,35.0,1995
1995236N10134,1995-08-26 03:00:00,TS,15.1,128.2,40.0,1995
1995236N10134,1995-08-26 06:00:00,TS,15.5,127.9,45.0,1995
1995236N10134,1995-08-26 09:00:00,TS,15.7,127.5,50.0,1995
1995236N10134,1995-08-26 12:00:00,TS,15.9,127.2,55.0,1995
1995236N10134,1995-08-26 15:00:00,TS,16.1,126.9,58.0,1995
1995236N10134,1995-08-26 18:00:00,TS,16.3,126.7,60.0,1995
1995236N10134,1995-08-26 21:00:00,TS,16.6,126.6,60.0,1995
1995236N10134,1995-08-27 00:00:00,TS,16.8,126.6,60.0,1995
1995236N10134,1995-08-27 03:00:00,TS,17.0,126.6,63.0,1995
1995236N10134,1995-08-27 06:00:00,TS,17.1,126.5,65.0,1995
1995236N10134,1995-08-27 09:00:00,TS,17.2,126.5,65.0,1995
1995236N10134,1995-08-27 12:00:00,TS,17.2,126.6,65.0,1995
1995236N10134,1995-08-27 15:00:00,TS,17.2,126.5,68.0,1995
1995236N10134,1995-08-27 18:00:00,TS,17.3,126.5,70.0,1995
1995236N10134,1995-08-27 21:00:00,TS,17.4,126.4,73.0,1995
1995236N10134,1995-08-28 00:00:00,TS,17.6,126.3,75.0,1995
1995236N10134,1995-08-28 03:00:00,TS,17.7,126.2,75.0,1995
1995236N10134,1995-08-28 06:00:00,TS,17.9,126.2,75.0,1995
1995236N10134,1995-08-28 09:00:00,TS,18.0,126.1,75.0,1995
1995236N10134,1995-08-28 12:00:00,TS,18.1,125.9,75.0,1995
1995236N10134,1995-08-28 15:00:00,TS,18.2,125.7,78.0,1995
1995236N10134,1995-08-28 18:00:00,TS,18.3,125.5,80.0,1995
1995236N10134,1995-08-28 21:00:00,TS,18.4,125.2,85.0,1995
1995236N10134,1995-08-29 00:00:00,TS,18.5,125.0,90.0,1995
1995236N10134,1995-08-29 03:00:00,TS,18.5,124.8,98.0,1995
1995236N10134,1995-08-29 06:00:00,TS,18.6,124.6,105.0,1995
1995236N10134,1995-08-29 09:00:00,TS,18.8,124.3,118.0,1995
1995236N10134,1995-08-29 12:00:00,TS,19.0,124.1,130.0,1995
1995236N10134,1995-08-29 15:00:00,TS,19.3,123.7,130.0,1995
1995236N10134,1995-08-29 18:00:00,TS,19.6,123.3,130.0,1995
1995236N10134,1995-08-29 21:00:00,TS,19.8,122.8,128.0,1995
1995236N10134,1995-08-30 00:00:00,TS,20.1,122.2,125.0,1995
1995236N10134,1995-08-30 03:00:00,TS,20.4,121.6,123.0,1995
1995236N10134,1995-08-30 06:00:00,TS,20.7,120.9,120.0,1995
1995236N10134,1995-08-30 09:00:00,TS,20.9,120.3,118.0,1995
1995236N10134,1995-08-30 12:00:00,TS,21.1,119.7,115.0,1995
1995236N10134,1995-08-30 15:00:00,TS,21.4,119.0,113.0,1995
1995236N10134,1995-08-30 18:00:00,TS,21.7,118.3,110.0,1995
1995236N10134,1995-08-30 21:00:00,TS,22.0,117.5,108.0,1995
1995236N10134,1995-08-31 00:00:00,TS,22.3,116.8,105.0,1995
1995236N10134,1995-08-31 03:00:00,TS,22.5,116.1,100.0,1995
1995236N10134,1995-08-31 06:00:00,TS,22.7,115.3,95.0,1995
1995236N10134,1995-08-31 09:00:00,TS,23.0,114.4,85.0,1995
1995236N10134,1995-08-31 12:00:00,TS,23.3,113.5,75.0,1995
1995236N10134,1995-08-31 15:00:00,TS,23.5,112.5,65.0,1995
1995236N10134,1995-08-31 18:00:00,TS,23.8,111.5,55.0,1995
1995236N10134,1995-08-31 21:00:00,TS,24.1,110.6,45.0,1995
1995236N10134,1995-09-01 00:00:00,TS,24.4,109.6,35.0,1995
1995244N08139,1995-09-02 12:00:00,TS,11.9,129.3,25.0,1995
1995244N08139,1995-09-02 15:00:00,TS,12.2,128.5,28.0,1995
1995244N08139,1995-09-02 18:00:00,TS,12.6,127.9,30.0,1995
1995244N08139,1995-09-02 21:00:00,TS,13.0,127.2,33.0,1995
1995244N08139,1995-09-03 00:00:00,TS,13.5,126.6,35.0,1995
1995244N08139,1995-09-03 03:00:00,TS,14.0,126.1,35.0,1995
1995244N08139,1995-09-03 06:00:00,TS,14.5,125.6,35.0,1995
1995244N08139,1995-09-03 09:00:00,TS,15.0,125.1,35.0,1995
1995244N08139,1995-09-03 12:00:00,TS,15.5,124.6,35.0,1995
1995244N08139,1995-09-03 15:00:00,TS,16.0,123.9,35.0,1995
1995244N08139,1995-09-03 18:00:00,TS,16.4,123.2,35.0,1995
1995244N08139,1995-09-03 21:00:00,TS,16.7,122.5,35.0,1995
1995244N08139,1995-09-04 00:00:00,TS,16.8,121.8,35.0,1995
1995244N08139,1995-09-04 03:00:00,TS,17.0,120.9,35.0,1995
1995244N08139,1995-09-04 06:00:00,TS,17.0,120.0,35.0,1995
1995244N08139,1995-09-04 09:00:00,TS,17.0,119.3,35.0,1995
1995244N08139,1995-09-04 12:00:00,TS,16.9,118.6,35.0,1995
1995244N08139,1995-09-04 15:00:00,TS,16.8,118.0,35.0,1995
1995244N08139,1995-09-04 18:00:00,TS,16.8,117.5,35.0,1995
1995244N08139,1995-09-04 21:00:00,TS,16.7,117.1,35.0,1995
1995244N08139,1995-09-05 00:00:00,TS,16.7,116.7,35.0,1995
1995244N08139,1995-09-05 03:00:00,TS,16.6,116.4,35.0,1995
1995244N08139,1995-09-05 06:00:00,TS,16.7,116.1,35.0,1995
1995244N08139,1995-09-05 09:00:00,TS,16.7,115.8,35.0,1995
1995244N08139,1995-09-05 12:00:00,TS,16.8,115.4,35.0,1995
1995244N08139,1995-09-05 15:00:00,TS,16.9,115.1,35.0,1995
1995244N08139,1995-09-05 18:00:00,TS,17.1,114.8,35.0,1995
1995244N08139,1995-09-05 21:00:00,TS,17.3,114.5,38.0,1995
1995244N08139,1995-09-06 00:00:00,TS,17.5,114.2,40.0,1995
1995244N08139,1995-09-06 03:00:00,TS,17.8,113.8,40.0,1995
1995244N08139,1995-09-06 06:00:00,TS,18.2,113.4,40.0,1995
1995244N08139,1995-09-06 09:00:00,TS,18.5,113.0,40.0,1995
1995244N08139,1995-09-06 12:00:00,TS,18.9,112.6,40.0,1995
1995244N08139,1995-09-06 15:00:00,TS,19.2,112.2,43.0,1995
1995244N08139,1995-09-06 18:00:00,TS,19.7,111.8,45.0,1995
1995244N08139,1995-09-06 21:00:00,TS,20.1,111.3,45.0,1995
1995244N08139,1995-09-07 00:00:00,TS,20.6,110.8,45.0,1995
1995244N08139,1995-09-07 03:00:00,TS,21.1,110.3,43.0,1995
1995244N08139,1995-09-07 06:00:00,TS,21.7,109.7,40.0,1995
1995244N08139,1995-09-07 09:00:00,TS,22.4,108.9,40.0,1995
1995244N08139,1995-09-07 12:00:00,TS,23.0,108.1,40.0,1995
1995244N08139,1995-09-07 15:00:00,TS,23.3,107.2,35.0,1995
1995252N08142,1995-09-14 00:00:00,TS,16.6,123.4,25.0,1995
1995252N08142,1995-09-14 03:00:00,TS,16.6,123.5,28.0,1995
1995252N08142,1995-09-14 06:00:00,TS,16.6,123.6,30.0,1995
1995252N08142,1995-09-14 09:00:00,TS,16.6,123.5,30.0,1995
1995252N08142,1995-09-14 12:00:00,TS,16.7,123.6,30.0,1995
1995252N08142,1995-09-14 15:00:00,TS,16.8,123.6,33.0,1995
1995252N08142,1995-09-14 18:00:00,TS,16.9,123.7,35.0,1995
1995252N08142,1995-09-14 21:00:00,TS,17.0,123.8,35.0,1995
1995252N08142,1995-09-15 00:00:00,TS,17.1,123.9,35.0,1995
1995252N08142,1995-09-15 03:00:00,TS,17.2,124.2,35.0,1995
1995252N08142,1995-09-15 06:00:00,TS,17.3,124.6,35.0,1995
1995252N08142,1995-09-15 09:00:00,TS,17.4,124.9,35.0,1995
1995252N08142,1995-09-15 12:00:00,TS,17.5,125.4,35.0,1995
1995252N08142,1995-09-15 15:00:00,TS,17.7,125.8,38.0,1995
1995252N08142,1995-09-15 18:00:00,TS,17.8,126.4,40.0,1995
1995252N08142,1995-09-15 21:00:00,TS,18.0,127.1,43.0,1995
1995252N08142,1995-09-16 00:00:00,TS,18.1,128.0,45.0,1995
1995252N08142,1995-09-16 03:00:00,TS,18.3,128.8,45.0,1995
1995252N08142,1995-09-16 06:00:00,TS,18.5,129.5,45.0,1995
1995252N08142,1995-09-16 09:00:00,TS,18.7,130.4,45.0,1995
1995252N08142,1995-09-16 12:00:00,TS,18.9,131.2,45.0,1995
1995252N08142,1995-09-16 15:00:00,TS,19.0,132.2,45.0,1995
1995252N08142,1995-09-16 18:00:00,TS,19.2,133.2,45.0,1995
1995252N08142,1995-09-16 21:00:00,TS,19.3,134.1,45.0,1995
1995252N08142,1995-09-17 00:00:00,TS,19.4,135.0,45.0,1995
1995252N08142,1995-09-17 03:00:00,TS,19.3,135.9,45.0,1995
1995252N08142,1995-09-17 06:00:00,TS,19.3,136.7,45.0,1995
1995252N08142,1995-09-17 09:00:00,TS,19.5,137.3,48.0,1995
1995252N08142,1995-09-17 12:00:00,TS,19.8,137.6,50.0,1995
1995252N08142,1995-09-17 15:00:00,TS,20.0,137.8,55.0,1995
1995252N08142,1995-09-17 18:00:00,TS,20.3,137.9,60.0,1995
1995252N08142,1995-09-17 21:00:00,TS,20.6,138.0,65.0,1995
1995252N08142,1995-09-18 00:00:00,TS,21.0,138.0,70.0,1995
1995252N08142,1995-09-18 03:00:00,TS,21.4,137.9,75.0,1995
1995252N08142,1995-09-18 06:00:00,TS,22.0,137.9,80.0,1995
1995252N08142,1995-09-18 09:00:00,TS,22.5,137.8,85.0,1995
1995252N08142,1995-09-18 12:00:00,TS,23.0,137.8,90.0,1995
1995252N08142,1995-09-18 15:00:00,TS,23.5,137.8,90.0,1995
1995252N08142,1995-09-18 18:00:00,TS,24.1,137.8,90.0,1995
1995252N08142,1995-09-18 21:00:00,TS,24.5,137.9,90.0,1995
