SID,start_time,end_time,start_year,max_wind,n_track_points,mean_lat,mean_lon,peak_intensity
1991062N04156,1991-03-05 06:00:00,1991-03-15 18:00:00,1991,60.0,85,7.851764705882353,134.13176470588238,TS
1991111N04145,1991-04-23 12:00:00,1991-04-28 18:00:00,1991,45.0,43,12.495348837209301,118.14418604651162,TS
1991124N05152,1991-05-06 00:00:00,1991-05-16 12:00:00,1991,140.0,85,14.177647058823528,137.0129411764706,STY
1991163N11128,1991-06-11 18:00:00,1991-06-17 00:00:00,1991,105.0,43,15.47906976744186,123.25813953488372,TY
1991187N06139,1991-07-09 12:00:00,1991-07-14 12:00:00,1991,80.0,41,17.0,113.9048780487805,TY
1991194N11147,1991-07-14 12:00:00,1991-07-20 06:00:00,1991,125.0,47,18.47021276595745,127.01489361702127,TY
1991196N06153,1991-07-19 06:00:00,1991-07-25 03:00:00,1991,70.0,48,17.691666666666666,121.05624999999999,TY
1991200N05157,1991-07-21 12:00:00,1991-07-30 00:00:00,1991,95.0,69,21.569565217391304,130.9536231884058,TY
1991220N10133,1991-08-11 06:00:00,1991-08-18 00:00:00,1991,95.0,51,18.949019607843137,114.40980392156862,TY
1991220N20160,1991-08-10 00:00:00,1991-08-19 06:00:00,1991,85.0,75,25.450666666666667,137.496,TY
1991239N20133,1991-08-28 18:00:00,1991-08-31 09:00:00,1991,40.0,23,30.8,136.07391304347826,TS
1991244N19126,1991-09-02 12:00:00,1991-09-07 12:00:00,1991,55.0,41,20.773170731707317,116.30000000000001,TS
1991251N12138,1991-09-10 00:00:00,1991-09-14 11:00:00,1991,90.0,38,24.892105263157895,132.7157894736842,TY
1991256N13171,1991-09-13 12:00:00,1991-09-27 18:00:00,1991,130.0,116,18.182758620689654,143.225,STY
1991256N14148,1991-09-14 00:00:00,1991-09-19 12:00:00,1991,50.0,45,22.466666666666665,135.54222222222222,TS
1991257N16130,1991-09-15 00:00:00,1991-10-02 06:00:00,1991,110.0,139,20.033812949640286,119.46187050359713,TY
1991274N14149,1991-10-03 00:00:00,1991-10-13 00:00:00,1991,115.0,81,23.522222222222222,135.4098765432099,TY
1991289N06156,1991-10-19 12:00:00,1991-10-30 15:00:00,1991,145.0,90,15.594444444444445,131.71555555555554,STY
1991301N08173,1991-10-31 00:00:00,1991-11-15 00:00:00,1991,130.0,121,16.52231404958678,137.08842975206613,STY
1991304N08140,1991-11-01 06:00:00,1991-11-08 12:00:00,1991,45.0,59,11.857627118644068,123.39491525423729,TS
1991317N09141,1991-11-13 18:00:00,1991-11-20 00:00:00,1991,45.0,51,13.754901960784315,123.03921568627452,TS
1992172N07144,1992-06-22 12:00:00,1992-06-30 18:00:00,1992,120.0,67,19.350746268656717,129.12835820895523,TY
1992174N13126,1992-06-24 12:00:00,1992-06-30 21:00:00,1992,80.0,52,17.823076923076922,110.59038461538461,TY
1992176N06145,1992-06-28 12:00:00,1992-07-03 12:00:00,1992,40.0,41,14.690243902439024,132.91707317073173,TS
1992188N07156,1992-07-09 00:00:00,1992-07-14 00:00:00,1992,75.0,41,16.660975609756097,119.95853658536586,TY
1992194N07140,1992-07-15 00:00:00,1992-07-18 12:00:00,1992,55.0,29,20.07586206896552,116.2551724137931,TS
1992198N13135,1992-07-18 12:00:00,1992-07-24 00:00:00,1992,65.0,45,18.64,116.35111111111111,TY
1992212N05154,1992-08-02 12:00:00,1992-08-09 00:00:00,1992,115.0,54,22.437037037037037,136.42407407407407,TY
1992212N20135,1992-07-31 00:00:00,1992-08-05 03:00:00,1992,80.0,40,28.452499999999997,131.75,TY
1992227N13130,1992-08-15 06:00:00,1992-08-21 15:00:00,1992,40.0,52,23.451923076923077,138.24807692307692,TS
1992236N07159,1992-08-25 00:00:00,1992-09-06 06:00:00,1992,130.0,99,17.41919191919192,135.4121212121212,STY
1992237N14144,1992-08-26 18:00:00,1992-08-31 15:00:00,1992,50.0,40,23.315,123.175,TS
1992259N11159,1992-09-18 00:00:00,1992-09-24 12:00:00,1992,65.0,53,22.181132075471698,125.3433962264151,TY
1992277N16140,1992-10-07 00:00:00,1992-10-17 21:00:00,1992,155.0,88,19.4875,130.98863636363637,STY
1992286N12115,1992-10-15 06:00:00,1992-10-29 12:00:00,1992,90.0,115,11.812173913043479,110.11999999999999,TY
1992289N08135,1992-10-17 18:00:00,1992-10-29 12:00:00,1992,80.0,92,13.933695652173913,124.55108695652174,TY
1992302N06150,1992-10-29 06:00:00,1992-11-07 15:00:00,1992,145.0,76,14.977631578947367,143.10263157894735,STY
1992314N08141,1992-11-12 06:00:00,1992-11-21 12:00:00,1992,125.0,75,12.142666666666667,96.784,TY
1992318N06182,1992-11-14 18:00:00,1992-11-29 21:00:00,1992,160.0,122,13.902459016393442,149.94262295081967,STY
1993164N04160,1993-06-16 06:00:00,1993-06-28 18:00:00,1993,130.0,101,12.218811881188119,135.85841584158416,STY
1993166N06131,1993-06-17 12:00:00,1993-06-19 21:00:00,1993,30.0,20,12.184999999999999,125.78,TD
1993185N09137,1993-07-07 00:00:00,1993-07-13 00:00:00,1993,85.0,49,16.06122448979592,114.60204081632654,TY
1993193N08144,1993-07-13 18:00:00,1993-07-17 00:00:00,1993,45.0,27,14.103703703703705,128.3814814814815,TS
1993205N15137,1993-07-24 18:00:00,1993-07-27 21:00:00,1993,45.0,28,27.289285714285715,134.1107142857143,TS
1993207N19130,1993-07-27 06:00:00,1993-07-30 09:00:00,1993,65.0,27,28.4,129.9148148148148,TY
1993211N07161,1993-08-01 00:00:00,1993-08-11 06:00:00,1993,120.0,83,19.107228915662652,138.1734939759036,TY
1993215N08154,1993-08-05 12:00:00,1993-08-13 09:00:00,1993,65.0,60,17.56833333333333,139.86833333333334,TY
1993224N07153,1993-08-13 18:00:00,1993-08-22 06:00:00,1993,80.0,59,18.666101694915252,119.38305084745764,TY
1993231N09134,1993-08-22 06:00:00,1993-08-29 12:00:00,1993,45.0,59,15.69322033898305,115.23389830508475,TS
1993240N17142,1993-08-29 00:00:00,1993-09-04 09:00:00,1993,130.0,54,25.50185185185185,130.57407407407408,STY
1993246N16129,1993-09-05 12:00:00,1993-09-09 03:00:00,1993,55.0,30,25.663333333333334,130.77333333333334,TS
1993250N17119,1993-09-09 00:00:00,1993-09-15 00:00:00,1993,110.0,49,21.263265306122452,120.06326530612246,TY
1993253N06150,1993-09-13 06:00:00,1993-09-18 18:00:00,1993,65.0,44,19.045454545454547,119.07727272727271,TY
1993261N11131,1993-09-19 18:00:00,1993-09-27 06:00:00,1993,80.0,61,19.20327868852459,114.29016393442623,TY
1993270N07153,1993-09-30 00:00:00,1993-10-08 09:00:00,1993,140.0,68,20.976470588235294,138.64117647058825,STY
1993271N14134,1993-10-01 00:00:00,1993-10-08 15:00:00,1993,70.0,62,19.491935483870968,125.95645161290322,TY
1993275N04159,1993-10-07 06:00:00,1993-10-10 15:00:00,1993,35.0,28,18.20714285714286,134.75,TS
1993279N12114,1993-10-11 06:00:00,1993-10-13 12:00:00,1993,25.0,19,20.63684210526316,118.02105263157895,TD
1993298N11154,1993-10-27 12:00:00,1993-11-05 00:00:00,1993,120.0,69,16.182608695652174,125.11014492753624,TY
1993322N09137,1993-11-17 12:00:00,1993-11-24 06:00:00,1993,95.0,55,11.290909090909091,121.9509090909091,TY
1993331N05172,1993-12-01 06:00:00,1993-12-09 12:00:00,1993,105.0,63,12.188888888888888,123.75555555555556,TY
1993336N05164,1993-12-03 00:00:00,1993-12-16 00:00:00,1993,120.0,105,11.065714285714286,125.5,TY
1993353N05159,1993-12-20 12:00:00,1993-12-30 06:00:00,1993,70.0,79,8.954430379746835,131.04050632911392,TY
1994001N05156,1994-01-04 06:00:00,1994-01-05 12:00:00,1994,25.0,11,9.954545454545455,129.0818181818182,TD
1994088N09148,1994-03-31 12:00:00,1994-04-09 06:00:00,1994,75.0,71,12.597183098591549,123.12253521126762,TY
1994134N05161,1994-05-25 18:00:00,1994-05-26 12:00:00,1994,25.0,7,14.799999999999999,113.10000000000001,TD
1994169N06152,1994-06-21 00:00:00,1994-06-25 03:00:00,1994,45.0,34,15.579411764705883,121.51470588235294,TS
1994181N17137,1994-07-02 12:00:00,1994-07-04 21:00:00,1994,30.0,20,20.225,113.44000000000001,TD
1994186N09139,1994-07-07 00:00:00,1994-07-12 00:00:00,1994,125.0,41,20.026829268292683,124.19756097560976,TY
1994189N16117,1994-07-09 00:00:00,1994-07-11 06:00:00,1994,45.0,19,16.773684210526316,117.34736842105262,TS
1994192N05139,1994-07-14 00:00:00,1994-07-27 09:00:00,1994,130.0,109,24.384403669724772,131.25412844036697,STY
1994197N14115,1994-07-17 00:00:00,1994-07-21 18:00:00,1994,45.0,39,18.407692307692308,123.07179487179488,TS
1994206N14131,1994-07-25 12:00:00,1994-08-03 06:00:00,1994,50.0,72,25.77777777777778,129.75694444444446,TS
1994210N16144,1994-08-01 00:00:00,1994-08-05 00:00:00,1994,60.0,33,22.027272727272727,122.56666666666666,TS
1994211N12152,1994-08-01 06:00:00,1994-08-13 00:00:00,1994,140.0,95,23.373684210526317,129.0442105263158,STY
1994224N20152,1994-08-13 18:00:00,1994-08-22 18:00:00,1994,130.0,73,21.517808219178082,131.1986301369863,STY
1994231N12157,1994-08-20 12:00:00,1994-09-02 15:00:00,1994,105.0,88,23.460227272727273,140.79204545454547,TY
1994232N10144,1994-08-24 00:00:00,1994-08-29 12:00:00,1994,60.0,45,19.26,113.60222222222222,TS
1994242N12112,1994-09-02 12:00:00,1994-09-08 12:00:00,1994,45.0,49,18.104081632653063,109.80816326530613,TS
1994250N14133,1994-09-08 18:00:00,1994-09-14 12:00:00,1994,50.0,47,18.79787234042553,115.4,TS
1994259N12128,1994-09-17 06:00:00,1994-09-30 03:00:00,1994,135.0,105,20.787619047619046,137.58190476190475,STY
1994273N08176,1994-10-02 12:00:00,1994-10-12 00:00:00,1994,120.0,77,18.703896103896106,134.22857142857143,TY
1994287N08176,1994-10-15 12:00:00,1994-11-01 09:00:00,1994,115.0,136,17.50735294117647,138.11985294117648,TY
1994287N14156,1994-10-17 06:00:00,1994-10-26 18:00:00,1994,80.0,77,13.206493506493507,120.10519480519481,TY
1994298N25161,1994-10-26 00:00:00,1994-11-07 21:00:00,1994,135.0,104,17.460576923076925,151.47019230769232,STY
1994345N06165,1994-12-15 18:00:00,1994-12-26 12:00:00,1994,115.0,87,12.55632183908046,127.52183908045977,TY
1994348N04175,1994-12-18 06:00:00,1994-12-26 03:00:00,1994,50.0,64,13.6078125,150.190625,TS
1995148N07150,1995-06-01 00:00:00,1995-06-08 15:00:00,1995,50.0,62,17.04032258064516,120.47258064516129,TS
1995193N06156,1995-07-16 06:00:00,1995-07-25 00:00:00,1995,105.0,71,25.940845070422533,133.16056338028167,TY
1995206N15133,1995-07-27 06:00:00,1995-07-31 18:00:00,1995,65.0,37,19.90810810810811,118.44594594594595,TY
1995215N12145,1995-08-07 06:00:00,1995-08-13 00:00:00,1995,70.0,47,19.67872340425532,120.38936170212766,TY
1995229N12144,1995-08-20 18:00:00,1995-08-25 21:00:00,1995,55.0,42,24.726190476190474,125.91666666666667,TS
1995236N10134,1995-08-24 12:00:00,1995-09-01 00:00:00,1995,130.0,57,18.235087719298246,123.78245614035089,STY
1995244N08139,1995-09-02 12:00:00,1995-09-07 15:00:00,1995,45.0,42,17.21666666666667,117.75714285714287,TS
1995252N08142,1995-09-14 00:00:00,1995-09-21 15:00:00,1995,90.0,62,23.08709677419355,136.0774193548387,TY
1995258N14115,1995-09-15 00:00:00,1995-09-24 06:00:00,1995,130.0,76,19.457894736842103,118.10000000000001,STY
1995264N06174,1995-09-27 06:00:00,1995-10-04 12:00:00,1995,95.0,58,15.420689655172414,120.63448275862069,TY
1995277N07141,1995-10-07 00:00:00,1995-10-14 12:00:00,1995,75.0,56,16.710714285714285,113.66250000000001,TY
1995287N08163,1995-10-16 06:00:00,1995-10-22 09:00:00,1995,140.0,50,20.494,140.512,STY
1995292N08150,1995-10-22 18:00:00,1995-10-27 00:00:00,1995,65.0,35,13.08,116.30857142857144,TY
1995293N05177,1995-10-25 12:00:00,1995-11-07 12:00:00,1995,155.0,105,13.938095238095238,127.67238095238096,STY
1995294N05163,1995-10-25 06:00:00,1995-11-02 00:00:00,1995,120.0,63,11.693650793650795,120.95238095238095,TY
1995334N09129,1995-12-03 00:00:00,1995-12-04 12:00:00,1995,30.0,13,13.453846153846154,125.14615384615385,TD
1995357N07139,1995-12-24 06:00:00,1995-12-31 03:00:00,1995,55.0,56,11.630357142857141,131.22321428571428,TS
1996058N06137,1996-02-28 12:00:00,1996-03-02 00:00:00,1996,30.0,21,10.142857142857142,124.26190476190476,TD
1996090N04150,1996-04-01 12:00:00,1996-04-09 03:00:00,1996,40.0,62,10.385483870967741,133.31129032258065,TS
1996128N07138,1996-05-08 18:00:00,1996-05-18 21:00:00,1996,125.0,82,15.970731707317071,131.48048780487804,TY
1996137N13111,1996-05-18 06:00:00,1996-05-24 00:00:00,1996,60.0,47,18.48936170212766,118.24468085106383,TS
1996192N19152,1996-07-13 06:00:00,1996-07-24 09:00:00,1996,140.0,92,29.203260869565216,139.11195652173913,STY
1996201N07137,1996-07-21 00:00:00,1996-07-27 15:00:00,1996,90.0,54,17.99074074074074,124.13703703703703,TY
1996203N12152,1996-07-23 00:00:00,1996-08-02 21:00:00,1996,140.0,89,21.589887640449437,132.54157303370786,STY
1996210N05156,1996-08-03 18:00:00,1996-08-15 21:00:00,1996,95.0,99,27.883838383838384,132.3060606060606,TY
1996227N08156,1996-08-17 00:00:00,1996-08-23 12:00:00,1996,95.0,53,17.777358490566037,118.6566037735849,TY
1996246N08148,1996-09-05 12:00:00,1996-09-10 12:00:00,1996,140.0,40,19.53,118.99000000000001,STY
1996250N08148,1996-09-10 12:00:00,1996-09-13 12:00:00,1996,45.0,25,16.492,111.792,TS
1996254N13138,1996-09-11 06:00:00,1996-09-23 09:00:00,1996,130.0,98,23.15408163265306,131.89591836734692,STY
1996268N15140,1996-09-24 12:00:00,1996-10-03 15:00:00,1996,110.0,74,24.777027027027028,133.69864864864866,TY
1996282N11162,1996-10-11 12:00:00,1996-10-22 00:00:00,1996,90.0,84,16.65,125.16666666666667,TY
1996283N12133,1996-10-11 12:00:00,1996-10-15 12:00:00,1996,50.0,33,18.033333333333335,116.65454545454546,TS
1996303N07155,1996-11-04 12:00:00,1996-11-09 15:00:00,1996,50.0,42,11.621428571428572,122.68571428571428,TS
1996305N11121,1996-11-01 00:00:00,1996-11-03 06:00:00,1996,40.0,19,13.089473684210526,112.86315789473684,TS
1996307N09154,1996-11-03 18:00:00,1996-11-13 06:00:00,1996,140.0,77,15.862337662337664,142.42857142857142,STY
1996312N14125,1996-11-07 12:00:00,1996-11-16 12:00:00,1996,45.0,68,16.813235294117646,117.4014705882353,TS
1996356N08110,1996-12-24 18:00:00,1996-12-26 00:00:00,1996,45.0,11,6.6,115.0,TS
1997011N04176,1997-01-19 12:00:00,1997-01-22 12:00:00,1997,50.0,25,8.824,134.952,TS
1997143N17111,1997-05-25 18:00:00,1997-05-30 21:00:00,1997,45.0,42,22.14047619047619,128.09761904761905,TS
1997165N12139,1997-06-15 00:00:00,1997-06-20 21:00:00,1997,90.0,50,23.72,134.626,TY
1997167N06162,1997-06-22 06:00:00,1997-06-28 18:00:00,1997,65.0,54,21.58703703703704,129.37037037037038,TY
1997196N08142,1997-07-18 12:00:00,1997-07-29 06:00:00,1997,140.0,89,24.012359550561797,134.5123595505618,STY
1997202N04152,1997-07-29 00:00:00,1997-08-09 06:00:00,1997,90.0,91,19.794505494505493,130.55604395604396,TY
1997217N06168,1997-08-06 06:00:00,1997-08-20 09:00:00,1997,140.0,108,20.421296296296298,140.38518518518518,STY
1997232N14136,1997-08-21 00:00:00,1997-08-30 18:00:00,1997,110.0,78,19.325641025641026,126.42948717948718,TY
1997240N12193,1997-08-28 06:00:00,1997-09-16 18:00:00,1997,140.0,158,18.27278481012658,162.92088607594937,STY
1997283N07177,1997-10-13 00:00:00,1997-10-25 03:00:00,1997,160.0,98,17.853061224489796,132.83367346938778,STY
1997298N06140,1997-10-31 12:00:00,1997-11-09 09:00:00,1997,65.0,72,12.476388888888888,98.2875,TY
1997299N07169,1997-10-30 06:00:00,1997-11-08 00:00:00,1997,155.0,71,16.4887323943662,144.30281690140845,STY
1997311N10151,1997-11-09 12:00:00,1997-11-16 12:00:00,1997,65.0,57,13.163157894736841,132.28947368421052,TY
1997333N06194,1997-11-28 18:00:00,1997-12-22 12:00:00,1997,160.0,191,10.289005235602094,166.77382198952878,STY
1998187N17132,1998-07-08 00:00:00,1998-07-11 00:00:00,1998,30.0,25,22.064,126.544,TD
1998188N18117,1998-07-07 18:00:00,1998-07-10 18:00:00,1998,50.0,25,22.604,119.19200000000001,TS
1998213N14128,1998-08-01 12:00:00,1998-08-05 06:00:00,1998,100.0,31,19.69677419354839,123.21612903225805,TY
1998217N10130,1998-08-06 00:00:00,1998-08-11 09:00:00,1998,60.0,44,17.895454545454545,119.22045454545454,TS
1998235N17131,1998-08-23 18:00:00,1998-09-06 21:00:00,1998,115.0,114,29.085087719298244,145.55877192982456,TY
1998243N23122,1998-09-01 00:00:00,1998-09-04 00:00:00,1998,30.0,25,27.596,132.812,TD
1998258N19126,1998-09-15 12:00:00,1998-09-20 06:00:00,1998,130.0,39,25.997435897435896,129.24615384615385,STY
1998259N17118,1998-09-17 00:00:00,1998-09-22 21:00:00,1998,90.0,49,23.063265306122446,126.71224489795918,TY
1998267N13134,1998-09-26 00:00:00,1998-09-30 06:00:00,1998,80.0,35,24.485714285714284,124.5,TY
1998281N11151,1998-10-09 18:00:00,1998-10-17 21:00:00,1998,155.0,67,18.437313432835822,129.16268656716417,STY
1998285N12149,1998-10-14 06:00:00,1998-10-27 09:00:00,1998,135.0,106,14.766981132075472,125.38584905660377,STY
1998321N11117,1998-11-16 18:00:00,1998-11-20 06:00:00,1998,45.0,29,10.948275862068966,112.30344827586208,TS
1998327N09126,1998-11-23 06:00:00,1998-11-26 06:00:00,1998,45.0,25,12.6,114.016,TS
1998342N06141,1998-12-08 12:00:00,1998-12-14 12:00:00,1998,90.0,49,11.083673469387756,120.4734693877551,TY
1999045N11138,1999-02-16 00:00:00,1999-02-19 00:00:00,1999,35.0,25,12.792,129.736,TS
1999111N08126,1999-04-22 06:00:00,1999-04-28 09:00:00,1999,75.0,50,18.744,133.21,TY
1999151N09132,1999-06-01 06:00:00,1999-06-08 06:00:00,1999,105.0,57,18.15438596491228,122.94736842105263,TY
1999203N17129,1999-07-23 18:00:00,1999-07-28 12:00:00,1999,40.0,39,28.207692307692305,126.85641025641024,TS
1999204N17117,1999-07-23 00:00:00,1999-07-27 18:00:00,1999,25.0,39,19.389743589743592,115.00256410256411,TD
1999208N06139,1999-07-29 00:00:00,1999-08-03 15:00:00,1999,80.0,46,24.319565217391304,129.7891304347826,TY
1999218N21116,1999-08-05 18:00:00,1999-08-10 18:00:00,1999,35.0,41,27.28048780487805,122.89756097560976,TS
1999230N12129,1999-08-17 18:00:00,1999-08-23 06:00:00,1999,75.0,45,18.34,120.59333333333333,TY
1999241N12133,1999-09-01 06:00:00,1999-09-04 03:00:00,1999,40.0,24,19.087500000000002,121.0625,TS
1999253N17124,1999-09-10 00:00:00,1999-09-17 12:00:00,1999,70.0,61,19.6327868852459,118.00819672131148,TY
1999260N20130,1999-09-17 00:00:00,1999-09-24 18:00:00,1999,140.0,66,26.16969696969697,128.8181818181818,STY
1999275N16135,1999-10-02 12:00:00,1999-10-10 15:00:00,1999,110.0,66,20.892424242424244,121.56212121212121,TY
1999288N12129,1999-10-15 06:00:00,1999-10-19 18:00:00,1999,35.0,37,15.264864864864863,117.47027027027026,TS
1999310N09138,1999-11-07 00:00:00,1999-11-10 00:00:00,1999,35.0,24,11.825000000000001,125.35416666666667,TS
1999315N13127,1999-11-13 00:00:00,1999-11-16 06:00:00,1999,65.0,27,21.35925925925926,133.62592592592594,TY
2000125N06136,2000-05-03 18:00:00,2000-05-12 09:00:00,2000,155.0,70,15.907142857142857,135.88714285714286,STY
2000138N16119,2000-05-17 18:00:00,2000-05-20 03:00:00,2000,40.0,20,21.044999999999998,126.26500000000001,TS
2000141N18116,2000-05-21 00:00:00,2000-05-22 00:00:00,2000,30.0,9,19.98888888888889,121.43333333333334,TD
2000150N11117,2000-05-29 00:00:00,2000-06-01 12:00:00,2000,30.0,29,13.255172413793103,111.4551724137931,TD
2000184N13133,2000-07-02 00:00:00,2000-07-08 18:00:00,2000,115.0,55,23.76909090909091,134.99636363636364,TY
2000185N15117,2000-07-03 06:00:00,2000-07-10 15:00:00,2000,75.0,60,21.285,120.14666666666668,TY
2000193N10131,2000-07-10 18:00:00,2000-07-17 12:00:00,2000,25.0,50,16.156,119.882,TD
2000196N16122,2000-07-13 18:00:00,2000-07-15 00:00:00,2000,25.0,11,16.10909090909091,120.39090909090909,TD
2000202N12131,2000-07-19 12:00:00,2000-07-31 03:00:00,2000,50.0,85,23.545882352941177,128.11529411764704,TS
2000230N08139,2000-08-17 06:00:00,2000-08-24 06:00:00,2000,140.0,57,17.950877192982457,128.69122807017544,STY
2000232N12116,2000-08-18 12:00:00,2000-08-23 00:00:00,2000,45.0,37,14.05135135135135,111.95135135135135,TS
2000237N08138,2000-08-24 00:00:00,2000-09-01 09:00:00,2000,75.0,68,23.40735294117647,128.72352941176473,TY
2000245N14157,2000-09-01 18:00:00,2000-09-16 03:00:00,2000,140.0,117,21.673504273504275,138.82222222222222,STY
2000248N17117,2000-09-04 18:00:00,2000-09-10 12:00:00,2000,95.0,47,18.20212765957447,113.45744680851064,TY
2000248N18126,2000-09-05 18:00:00,2000-09-12 00:00:00,2000,55.0,51,22.294117647058822,127.80196078431372,TS
2000295N20146,2000-10-21 00:00:00,2000-10-28 06:00:00,2000,105.0,59,23.662711864406777,129.9593220338983,TY
2000299N08139,2000-10-25 06:00:00,2000-11-01 09:00:00,2000,90.0,58,15.431034482758621,123.78793103448275,TY
2000305N06136,2000-10-30 12:00:00,2000-11-08 00:00:00,2000,85.0,68,15.294117647058824,121.55735294117646,TY
2000313N18126,2000-11-07 12:00:00,2000-11-10 06:00:00,2000,30.0,23,23.382608695652173,126.67826086956521,TD
2000332N08133,2000-11-27 00:00:00,2000-12-08 00:00:00,2000,55.0,89,10.11685393258427,119.34831460674157,TS
2000364N07130,2000-12-28 18:00:00,2001-01-05 06:00:00,2000,110.0,61,14.37704918032787,132.57213114754097,TY
2001047N09134,2001-02-16 06:00:00,2001-02-22 00:00:00,2001,25.0,47,11.434042553191489,124.01702127659574,TD
2001106N04138,2001-04-16 00:00:00,2001-04-22 18:00:00,2001,25.0,55,9.707272727272727,130.7581818181818,TD
2001125N05129,2001-05-05 00:00:00,2001-05-14 09:00:00,2001,60.0,76,14.546052631578947,123.28157894736842,TS
2001170N11138,2001-06-19 06:00:00,2001-06-24 06:00:00,2001,100.0,41,18.26829268292683,126.2560975609756,TY
2001180N15118,2001-06-29 00:00:00,2001-07-03 06:00:00,2001,75.0,35,19.282857142857143,112.13142857142857,TY
2001181N08141,2001-06-30 00:00:00,2001-07-07 00:00:00,2001,80.0,57,15.542105263157895,127.06140350877193,TY
2001189N13130,2001-07-07 18:00:00,2001-07-12 06:00:00,2001,40.0,37,19.386486486486486,124.16756756756756,TS
2001204N19127,2001-07-22 12:00:00,2001-07-26 18:00:00,2001,85.0,35,20.642857142857142,116.25142857142858,TY
2001206N14134,2001-07-25 06:00:00,2001-07-31 12:00:00,2001,100.0,51,20.43529411764706,124.97843137254901,TY
2001220N17118,2001-08-08 06:00:00,2001-08-11 06:00:00,2001,40.0,25,17.392,110.71600000000001,TS
2001225N18146,2001-08-13 06:00:00,2001-08-23 00:00:00,2001,90.0,82,25.821951219512197,138.71951219512195,TY
2001248N23125,2001-09-05 12:00:00,2001-09-20 21:00:00,2001,100.0,125,25.5048,123.8176,TY
2001264N21126,2001-09-21 18:00:00,2001-09-29 18:00:00,2001,95.0,65,21.907692307692308,121.6923076923077,TY
2001284N16132,2001-10-11 06:00:00,2001-10-18 06:00:00,2001,90.0,57,22.296491228070177,129.23859649122807,TY
2001309N10130,2001-11-05 06:00:00,2001-11-12 12:00:00,2001,115.0,59,12.135593220338983,118.87118644067796,TY
2001321N07148,2001-11-16 12:00:00,2001-11-25 00:00:00,2001,35.0,69,12.884057971014492,135.8173913043478,TS
2001323N05107,2001-11-18 18:00:00,2001-11-23 12:00:00,2001,35.0,39,6.730769230769231,112.72051282051282,TS
2001338N10130,2001-12-04 06:00:00,2001-12-09 06:00:00,2001,35.0,41,11.804878048780488,119.22682926829269,TS
2002008N07141,2002-01-08 06:00:00,2002-01-14 00:00:00,2002,50.0,47,11.46808510638298,130.92978723404255,TS
2002057N06156,2002-02-26 06:00:00,2002-03-08 12:00:00,2002,140.0,83,10.97710843373494,140.61807228915663,STY
2002078N04138,2002-03-18 18:00:00,2002-03-25 06:00:00,2002,30.0,51,9.458823529411765,123.38627450980391,TD
2002146N17113,2002-05-26 06:00:00,2002-05-30 00:00:00,2002,25.0,31,19.606451612903225,116.06129032258065,TD
2002155N20112,2002-06-03 12:00:00,2002-06-11 00:00:00,2002,85.0,62,22.03548387096774,119.67096774193548,TY
2002178N04155,2002-06-27 06:00:00,2002-07-10 18:00:00,2002,130.0,109,13.783486238532111,145.9788990825688,STY
2002178N10139,2002-06-26 12:00:00,2002-07-06 06:00:00,2002,110.0,79,19.263291139240504,131.18354430379748,TY
2002187N11160,2002-07-05 12:00:00,2002-07-16 06:00:00,2002,135.0,88,16.661363636363635,143.29090909090908,STY
2002189N21116,2002-07-08 00:00:00,2002-07-13 12:00:00,2002,40.0,45,25.29111111111111,123.19777777777777,TS
2002199N08130,2002-07-17 12:00:00,2002-07-21 18:00:00,2002,35.0,35,12.245714285714286,124.29714285714284,TS
2002200N21150,2002-07-20 00:00:00,2002-07-27 18:00:00,2002,65.0,63,24.431746031746034,134.0031746031746,TY
2002214N19120,2002-08-02 00:00:00,2002-08-05 18:00:00,2002,50.0,31,21.532258064516128,116.3225806451613,TS
2002222N11131,2002-08-10 06:00:00,2002-08-14 18:00:00,2002,35.0,37,12.656756756756756,125.16216216216216,TS
2002227N14115,2002-08-14 12:00:00,2002-08-19 18:00:00,2002,55.0,43,16.365116279069767,113.2046511627907,TS
2002252N20121,2002-09-08 18:00:00,2002-09-13 00:00:00,2002,45.0,35,20.731428571428573,114.96857142857144,TS
2003098N03159,2003-04-08 06:00:00,2003-04-25 12:00:00,2003,135.0,139,14.17410071942446,138.63597122302158,STY
2003137N07131,2003-05-17 00:00:00,2003-05-20 12:00:00,2003,30.0,29,9.317241379310344,130.58620689655172,TD
2003144N16119,2003-05-24 06:00:00,2003-05-30 18:00:00,2003,55.0,53,19.522641509433964,123.05283018867925,TS
2003150N17119,2003-05-31 00:00:00,2003-06-03 21:00:00,2003,45.0,32,20.4875,121.5625,TS
2003158N08156,2003-06-07 00:00:00,2003-06-19 12:00:00,2003,115.0,101,14.901980198019801,134.54752475247523,TY
2003196N05150,2003-07-15 00:00:00,2003-07-25 12:00:00,2003,130.0,85,13.428235294117648,128.97529411764705,STY
2003196N11137,2003-07-14 12:00:00,2003-07-22 18:00:00,2003,65.0,67,14.119402985074627,119.83731343283583,TY
2003212N09150,2003-07-31 06:00:00,2003-08-09 16:00:00,2003,110.0,78,20.31153846153846,136.80769230769232,TY
2003212N12130,2003-07-30 18:00:00,2003-08-05 00:00:00,2003,65.0,43,19.23953488372093,123.86976744186046,TY
2003226N07156,2003-08-14 00:00:00,2003-08-26 00:00:00,2003,90.0,97,16.289690721649485,131.99484536082474,TY
2003230N18125,2003-08-18 18:00:00,2003-08-20 18:00:00,2003,35.0,17,25.329411764705885,122.00588235294117,TS
