SID,start_time,end_time,start_year,max_wind,n_track_points,mean_lat,mean_lon,par_max_wind,peak_intensity,par_peak_intensity
2017364N07138,2017-12-31 18:00:00,2018-01-04 06:00:00,2017,35.0,29,10.117241379310347,119.7551724137931,35.0,TS,TS
2018039N08151,2018-02-08 06:00:00,2018-02-15 18:00:00,2018,40.0,61,8.314754098360655,132.4688524590164,40.0,TS,TS
2018155N10132,2018-06-07 00:00:00,2018-06-11 18:00:00,2018,60.0,39,23.674358974358974,131.54871794871795,58.0,TS,TS
2018164N21120,2018-06-13 00:00:00,2018-06-14 06:00:00,2018,35.0,11,23.5,123.18181818181819,33.0,TS,TD
2018165N22117,2018-06-14 00:00:00,2018-06-17 06:00:00,2018,45.0,27,25.05185185185185,125.06666666666668,35.0,TS,TS
2018179N19134,2018-06-27 12:00:00,2018-07-05 00:00:00,2018,80.0,61,26.818032786885247,130.47377049180326,58.0,TY,TS
2018184N10147,2018-07-03 00:00:00,2018-07-11 18:00:00,2018,145.0,71,18.546478873239437,136.57042253521126,143.0,STY,STY
2018195N19138,2018-07-13 12:00:00,2018-07-24 06:00:00,2018,50.0,87,19.69770114942529,114.83793103448275,38.0,TS,TS
2018199N18128,2018-07-18 12:00:00,2018-07-24 12:00:00,2018,55.0,50,28.908,125.01,45.0,TS,TS
2018202N18116,2018-07-20 12:00:00,2018-07-23 12:00:00,2018,35.0,25,21.948,121.596,35.0,TS,TS
2018218N18134,2018-08-06 06:00:00,2018-08-14 12:00:00,2018,45.0,67,24.613432835820895,127.91641791044776,40.0,TS,TS
2018226N23128,2018-08-14 00:00:00,2018-08-18 06:00:00,2018,50.0,35,29.114285714285714,123.00571428571428,20.0,TS,TD
2018234N22119,2018-08-22 00:00:00,2018-08-25 12:00:00,2018,30.0,29,23.78620689655172,119.65862068965517,30.0,TD,TD
2018239N11161,2018-08-27 00:00:00,2018-09-04 18:00:00,2018,155.0,73,21.758904109589043,143.89315068493153,123.0,STY,TY
2018250N12170,2018-09-06 18:00:00,2018-09-17 12:00:00,2018,155.0,95,16.54421052631579,134.84315789473683,155.0,STY,STY
2018251N20122,2018-09-08 12:00:00,2018-09-13 18:00:00,2018,45.0,43,21.165116279069768,117.36511627906977,40.0,TS,TS
2018263N12146,2018-09-20 06:00:00,2018-10-01 00:00:00,2018,140.0,88,21.498863636363637,133.29999999999998,140.0,STY,STY
2018271N06154,2018-09-27 12:00:00,2018-10-07 00:00:00,2018,150.0,77,20.423376623376623,135.25324675324674,150.0,STY,STY
2018294N08161,2018-10-20 18:00:00,2018-11-03 06:00:00,2018,150.0,109,15.916513761467892,134.11284403669725,150.0,STY,STY
2018311N07179,2018-11-07 00:00:00,2018-11-26 12:00:00,2018,90.0,157,9.218471337579617,141.33248407643313,40.0,TY,TS
2018324N04156,2018-11-20 06:00:00,2018-11-28 00:00:00,2018,95.0,63,15.925396825396824,138.4063492063492,73.0,TY,TY
2018358N07140,2018-12-23 12:00:00,2018-12-28 12:00:00,2018,30.0,41,9.048780487804878,133.11951219512196,30.0,TD,TD
2018365N08115,2018-12-30 12:00:00,2019-01-07 06:00:00,2018,50.0,63,8.195238095238095,103.40634920634922,15.0,TS,TD
2019004N03175,2019-01-04 00:00:00,2019-01-22 12:00:00,2019,30.0,149,5.703355704697986,153.8,30.0,TD,TD
2019050N05163,2019-02-18 12:00:00,2019-03-01 00:00:00,2019,145.0,86,11.286046511627907,144.98372093023255,20.0,STY,TD
2019071N04161,2019-03-11 18:00:00,2019-03-19 12:00:00,2019,35.0,63,6.636507936507937,141.70634920634922,35.0,TS,TS
2019178N10137,2019-06-27 00:00:00,2019-07-01 06:00:00,2019,35.0,35,15.002857142857144,131.04857142857142,35.0,TS,TS
2019195N13136,2019-07-14 12:00:00,2019-07-21 12:00:00,2019,45.0,57,25.077192982456143,126.5421052631579,40.0,TS,TS
2019210N16117,2019-07-29 00:00:00,2019-08-03 18:00:00,2019,55.0,59,19.691525423728812,111.28305084745763,15.0,TS,TD
2019214N15134,2019-08-03 12:00:00,2019-08-11 18:00:00,2019,135.0,67,23.620895522388057,125.98955223880596,135.0,STY,STY
2019231N13135,2019-08-19 00:00:00,2019-08-26 00:00:00,2019,60.0,57,18.04385964912281,126.2877192982456,60.0,TS,TS
2019236N08143,2019-08-24 12:00:00,2019-08-31 00:00:00,2019,40.0,53,14.986792452830187,120.39999999999999,35.0,TS,TS
2019242N18126,2019-08-31 00:00:00,2019-09-03 06:00:00,2019,35.0,27,18.22222222222222,113.67777777777779,25.0,TS,TD
2019243N06136,2019-08-30 12:00:00,2019-09-07 18:00:00,2019,120.0,67,21.138805970149253,126.82686567164178,115.0,TY,TY
2019260N20129,2019-09-17 00:00:00,2019-09-23 06:00:00,2019,65.0,51,26.058823529411764,128.49803921568628,60.0,TY,TS
2019268N10155,2019-09-25 18:00:00,2019-10-04 12:00:00,2019,90.0,71,24.47887323943662,130.95915492957747,90.0,TY,TY
2019288N16136,2019-10-15 00:00:00,2019-10-22 00:00:00,2019,95.0,57,21.896491228070175,131.2421052631579,95.0,TY,TY
2019302N11118,2019-10-28 12:00:00,2019-11-11 00:00:00,2019,105.0,109,15.118348623853212,97.00091743119266,23.0,TY,TD
2019308N13114,2019-11-05 00:00:00,2019-11-11 06:00:00,2019,65.0,51,13.027450980392157,114.43921568627451,65.0,TY,TY
2019314N14136,2019-11-11 12:00:00,2019-11-22 12:00:00,2019,90.0,89,15.157303370786517,124.1438202247191,90.0,TY,TY
2019322N11144,2019-11-18 18:00:00,2019-11-23 12:00:00,2019,65.0,39,19.905128205128204,126.93589743589743,65.0,TY,TY
2019329N09160,2019-11-25 12:00:00,2019-12-06 00:00:00,2019,120.0,85,12.883529411764705,130.87411764705882,120.0,TY,TY
2019354N05151,2019-12-19 12:00:00,2019-12-29 06:00:00,2019,105.0,79,10.48354430379747,128.22911392405064,105.0,TY,TY
2020129N07134,2020-05-08 06:00:00,2020-05-17 06:00:00,2020,100.0,73,11.616438356164384,127.21369863013699,100.0,TY,TY
2020160N10133,2020-06-08 00:00:00,2020-06-14 12:00:00,2020,35.0,53,15.122641509433961,121.65849056603773,30.0,TS,TD
2020211N14124,2020-07-29 00:00:00,2020-08-02 18:00:00,2020,45.0,39,17.284615384615385,112.67179487179487,15.0,TS,TD
2020213N15131,2020-07-31 06:00:00,2020-08-06 00:00:00,2020,75.0,47,26.68723404255319,124.28510638297871,60.0,TY,TS
2020220N14128,2020-08-08 00:00:00,2020-08-11 00:00:00,2020,40.0,25,28.168000000000003,127.94,33.0,TS,TD
2020222N15117,2020-08-08 12:00:00,2020-08-12 00:00:00,2020,70.0,29,20.917241379310347,117.69310344827586,35.0,TY,TS
2020222N26149,2020-08-09 00:00:00,2020-08-12 18:00:00,2020,45.0,31,26.1,141.8290322580645,25.0,TS,TD
2020229N18123,2020-08-16 06:00:00,2020-08-19 12:00:00,2020,60.0,41,20.692682926829267,116.49024390243903,25.0,TS,TD
2020234N19123,2020-08-21 00:00:00,2020-08-27 12:00:00,2020,100.0,53,29.132075471698112,124.60000000000001,45.0,TY,TS
2020239N13134,2020-08-26 00:00:00,2020-09-03 12:00:00,2020,120.0,69,22.557971014492754,129.23478260869567,110.0,TY,TY
2020244N25146,2020-08-31 06:00:00,2020-09-07 18:00:00,2020,135.0,61,25.034426229508195,136.17704918032786,135.0,STY,STY
2020258N11127,2020-09-14 00:00:00,2020-09-18 18:00:00,2020,50.0,39,14.012820512820513,115.95128205128206,43.0,TS,TS
2020263N21136,2020-09-19 06:00:00,2020-09-24 06:00:00,2020,55.0,41,27.22439024390244,136.51951219512196,45.0,TS,TS
2020281N14126,2020-10-08 18:00:00,2020-10-11 12:00:00,2020,40.0,23,13.965217391304348,113.14782608695653,23.0,TS,TD
2020285N17120,2020-10-11 00:00:00,2020-10-14 12:00:00,2020,50.0,29,18.362068965517242,113.35172413793103,28.0,TS,TD
2020291N06141,2020-10-16 12:00:00,2020-10-26 06:00:00,2020,75.0,79,14.99873417721519,121.51139240506329,60.0,TY,TS
2020296N09137,2020-10-21 18:00:00,2020-10-29 00:00:00,2020,105.0,59,12.68813559322034,123.15593220338982,95.0,TY,TY
2020299N11144,2020-10-25 06:00:00,2020-11-06 06:00:00,2020,170.0,97,14.816494845360825,126.98556701030928,170.0,STY,STY
2020303N05149,2020-10-31 12:00:00,2020-11-07 06:00:00,2020,50.0,55,19.543636363636367,127.1490909090909,50.0,TS,TS
2020312N10131,2020-11-06 18:00:00,2020-11-11 00:00:00,2020,45.0,35,12.405714285714286,116.02571428571429,30.0,TS,TD
2020313N08135,2020-11-08 06:00:00,2020-11-16 00:00:00,2020,115.0,63,14.706349206349206,119.3079365079365,100.0,TY,TY
2020353N06129,2020-12-17 12:00:00,2020-12-25 12:00:00,2020,30.0,65,8.624615384615385,112.5276923076923,25.0,TD,TD
2021046N06142,2021-02-14 12:00:00,2021-02-22 06:00:00,2021,45.0,63,7.344444444444444,133.05238095238093,45.0,TS,TS
2021102N06144,2021-04-11 12:00:00,2021-04-25 06:00:00,2021,170.0,111,13.936936936936936,131.83153153153154,170.0,STY,STY
2021132N06132,2021-05-11 18:00:00,2021-05-14 12:00:00,2021,35.0,23,7.147826086956522,128.11304347826086,35.0,TS,TS
2021148N05142,2021-05-28 00:00:00,2021-06-05 12:00:00,2021,45.0,69,12.668115942028987,127.7159420289855,45.0,TS,TS
2021185N13121,2021-07-03 18:00:00,2021-07-08 00:00:00,2021,30.0,35,16.217142857142857,113.05142857142857,15.0,TD,TD
2021186N16129,2021-07-04 12:00:00,2021-07-05 18:00:00,2021,30.0,11,18.827272727272728,124.45454545454545,30.0,TD,TD
2021197N17135,2021-07-16 00:00:00,2021-07-30 00:00:00,2021,95.0,113,26.87699115044248,125.55663716814159,95.0,TY,TY
2021214N21110,2021-08-02 06:00:00,2021-08-10 06:00:00,2021,45.0,67,27.029850746268657,122.56567164179104,40.0,TS,TS
2021215N24124,2021-08-03 18:00:00,2021-08-10 00:00:00,2021,55.0,51,30.860784313725492,137.13725490196077,25.0,TS,TD
2021219N08193,2021-08-07 00:00:00,2021-08-24 00:00:00,2021,55.0,137,15.795620437956204,155.42481751824818,55.0,TS,TS
2021248N11131,2021-09-05 00:00:00,2021-09-13 12:00:00,2021,65.0,69,14.03623188405797,117.4086956521739,65.0,TY,TY
2021248N12141,2021-09-05 18:00:00,2021-09-18 09:00:00,2021,155.0,102,23.983333333333334,127.94705882352942,155.0,STY,STY
2021264N13119,2021-09-21 00:00:00,2021-09-24 12:00:00,2021,35.0,29,13.720689655172412,112.20689655172414,15.0,TS,TD
2021276N07131,2021-10-02 18:00:00,2021-10-10 12:00:00,2021,45.0,63,14.953968253968254,115.62857142857143,20.0,TS,TD
2021280N14137,2021-10-09 00:00:00,2021-10-14 09:00:00,2021,60.0,44,18.179545454545455,119.85,58.0,TS,TS
2021296N06127,2021-10-22 12:00:00,2021-10-27 06:00:00,2021,35.0,40,10.3475,115.0975,18.0,TS,TD
2021346N05145,2021-12-11 12:00:00,2021-12-21 12:00:00,2021,150.0,81,10.911111111111111,125.76172839506174,150.0,STY,STY
2022088N09116,2022-03-29 00:00:00,2022-04-01 06:00:00,2022,35.0,27,12.425925925925926,110.18518518518519,20.0,TS,TD
2022099N11128,2022-04-08 12:00:00,2022-04-13 06:00:00,2022,40.0,39,10.817948717948719,125.98461538461538,40.0,TS,TS
2022180N15117,2022-06-29 00:00:00,2022-07-04 12:00:00,2022,75.0,49,20.420408163265307,112.92040816326531,28.0,TY,TD
2022180N15130,2022-06-29 00:00:00,2022-07-11 00:00:00,2022,45.0,99,30.231313131313133,135.92222222222222,45.0,TS,TS
2022211N20129,2022-07-30 00:00:00,2022-08-01 12:00:00,2022,35.0,21,27.66190476190476,127.27619047619048,28.0,TS,TD
2022232N18131,2022-08-20 00:00:00,2022-08-25 18:00:00,2022,65.0,47,18.461702127659574,121.03829787234044,65.0,TY,TY
2022239N22150,2022-08-27 00:00:00,2022-09-06 12:00:00,2022,145.0,85,26.412941176470586,132.98588235294116,145.0,STY,STY
2022242N20133,2022-08-29 12:00:00,2022-08-31 18:00:00,2022,30.0,19,20.589473684210525,132.6,30.0,TD,TD
2022247N26147,2022-09-04 06:00:00,2022-09-16 12:00:00,2022,110.0,99,24.415151515151514,128.93737373737372,110.0,TY,TY
2022254N24143,2022-09-11 06:00:00,2022-09-19 18:00:00,2022,135.0,72,26.061111111111114,136.0652777777778,130.0,STY,STY
2022264N17132,2022-09-21 00:00:00,2022-09-28 12:00:00,2022,145.0,61,16.401639344262296,123.04262295081968,145.0,STY,STY
2022270N14136,2022-09-26 12:00:00,2022-10-01 06:00:00,2022,90.0,39,23.93846153846154,135.75384615384615,55.0,TY,TS
2022285N12116,2022-10-12 06:00:00,2022-10-15 00:00:00,2022,35.0,23,13.404347826086957,112.7304347826087,20.0,TS,TD
2022285N17140,2022-10-12 00:00:00,2022-10-20 18:00:00,2022,90.0,71,18.646478873239438,120.93521126760562,73.0,TY,TY
2022292N21132,2022-10-19 00:00:00,2022-10-23 00:00:00,2022,30.0,33,20.472727272727273,124.56969696969698,30.0,TD,TD
2022299N11134,2022-10-26 00:00:00,2022-11-03 00:00:00,2022,75.0,65,15.680000000000001,121.67846153846155,58.0,TY,TS
2022301N07140,2022-10-28 12:00:00,2022-11-01 00:00:00,2022,40.0,29,8.13448275862069,136.31724137931033,40.0,TS,TS
2022342N06133,2022-12-08 00:00:00,2022-12-13 00:00:00,2022,50.0,41,14.563414634146342,128.27073170731708,50.0,TS,TS
2023138N05151,2023-05-18 00:00:00,2023-06-03 00:00:00,2023,165.0,129,15.204651162790698,138.01162790697674,140.0,STY,STY
2023156N12135,2023-06-04 18:00:00,2023-06-13 00:00:00,2023,95.0,67,19.028358208955225,133.59104477611942,95.0,TY,TY
2023194N16123,2023-07-14 00:00:00,2023-07-19 06:00:00,2023,80.0,59,20.033898305084747,113.17457627118644,30.0,TY,TD
2023201N13134,2023-07-21 00:00:00,2023-07-29 00:00:00,2023,130.0,65,18.49230769230769,124.48,130.0,STY,STY
2023207N09141,2023-07-26 06:00:00,2023-08-10 18:00:00,2023,125.0,125,24.1528,130.6128,125.0,TY,TY
2023234N18128,2023-08-22 00:00:00,2023-09-03 12:00:00,2023,140.0,127,20.04251968503937,119.47637795275591,140.0,STY,STY
2023239N18144,2023-08-27 12:00:00,2023-09-05 06:00:00,2023,105.0,71,21.259154929577466,129.78732394366196,105.0,TY,TY
2023247N20130,2023-09-04 00:00:00,2023-09-09 06:00:00,2023,45.0,43,27.7,134.66744186046512,33.0,TS,TD
2023266N16116,2023-09-23 00:00:00,2023-09-26 12:00:00,2023,30.0,29,15.544827586206896,110.89310344827587,15.0,TD,TD
2023271N14144,2023-09-27 12:00:00,2023-10-10 00:00:00,2023,120.0,117,19.811111111111114,122.84017094017094,120.0,TY,TY
2023349N04141,2023-12-14 12:00:00,2023-12-18 12:00:00,2023,30.0,33,6.296969696969697,132.9909090909091,30.0,TD,TD
